Empl_ID,Charge Code,PLC,Desc,Name
312,612109.00.BP8.2101BP80100S.AQ,MSAP,SAFETY & HEALTH ENG.,312
588,612109.00.BP8.2101BP80100S.AQ,SSAP,SAFETY & HEALTH ENG.,588
588,612109.00.BP8.2101BP80100S.AQ,MSAP,SAFETY & HEALTH ENG.,588
481,612109.00.BP8.2101BP80100S.AQ,MSAP,SAFETY & HEALTH ENG.,481
481,612109.00.BP8.2101BP80100S.AQ,SSAP,SAFETY & HEALTH ENG.,481
229,612109.00.BP8.3101BP80300S.AQ,DGJP,S&TPS STA IMPLEMENTATION,229
47,612109.00.BP8.3101BP80400S.AQ,MLYP,S&TPS PROJECT INITIATION,47
127,612109.00.BP8.3101BP80400S.AQ,MLYP,S&TPS PROJECT INITIATION,127
638,612109.00.BP8.M534BP80100S.AQ,MECP,Outside Plant Infrastruct,638
643,612109.00.BP8.M534BP80100S.AQ,MECP,Outside Plant Infrastruct,643
648,612109.00.BP8.M534BP80100S.AQ,MECP,Outside Plant Infrastruct,648
623,612109.00.BP8.M534BP80100S.AQ,MECP,Outside Plant Infrastruct,623
508,612109.00.BP8.M553BP80102S.AQ,MEXP,Demolition for VEOC,508
498,612109.00.BP8.M553BP80102S.AQ,MECP,Demolition for VEOC,498
623,612109.00.BP8.M553BP80102S.AQ,MECP,Demolition for VEOC,623
617,612109.00.BP8.M553BP80103S.AQ,MECP,Demolition for Lodging,617
617,612109.00.BP8.M562BP80500S.AQ,MECP,RIES - Radome,617
617,612109.00.BP8.M562BP80800S.AQ,MECP,RIES - Facilities,617
181,612109.00.INF.M534BP80100S.AQ,MCDP,INF Outside Plant Infrast,181
174,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,174
155,612109.00.INF.M534BP80100S.AQ,MH6P,INF Outside Plant Infrast,155
157,612109.00.INF.M534BP80100S.AQ,MEAP,INF Outside Plant Infrast,157
153,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,153
150,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,150
151,612109.00.INF.M534BP80100S.AQ,MCDP,INF Outside Plant Infrast,151
140,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,140
53,612109.00.INF.M534BP80100S.AQ,MMHP,INF Outside Plant Infrast,53
56,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,56
65,612109.00.INF.M534BP80100S.AQ,MCDP,INF Outside Plant Infrast,65
73,612109.00.INF.M534BP80100S.AQ,MOEP,INF Outside Plant Infrast,73
75,612109.00.INF.M534BP80100S.AQ,MMGP,INF Outside Plant Infrast,75
81,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,81
82,612109.00.INF.M534BP80100S.AQ,MKKP,INF Outside Plant Infrast,82
85,612109.00.INF.M534BP80100S.AQ,MMHP,INF Outside Plant Infrast,85
90,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,90
94,612109.00.INF.M534BP80100S.AQ,MMHP,INF Outside Plant Infrast,94
10,612109.00.INF.M534BP80100S.AQ,MS1P,INF Outside Plant Infrast,10
14,612109.00.INF.M534BP80100S.AQ,MMHP,INF Outside Plant Infrast,14
15,612109.00.INF.M534BP80100S.AQ,MICP,INF Outside Plant Infrast,15
105,612109.00.INF.M534BP80100S.AQ,MLYP,INF Outside Plant Infrast,105
103,612109.00.INF.M534BP80100S.AQ,MMGP,INF Outside Plant Infrast,103
23,612109.00.INF.M534BP80100S.AQ,MICP,INF Outside Plant Infrast,23
43,612109.00.INF.M534BP80100S.AQ,MS1P,INF Outside Plant Infrast,43
47,612109.00.INF.M534BP80100S.AQ,MLYP,INF Outside Plant Infrast,47
114,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,114
116,612109.00.INF.M534BP80100S.AQ,MMHP,INF Outside Plant Infrast,116
120,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,120
125,612109.00.INF.M534BP80100S.AQ,MPKP,INF Outside Plant Infrast,125
127,612109.00.INF.M534BP80100S.AQ,MLYP,INF Outside Plant Infrast,127
128,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,128
133,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,133
233,612109.00.INF.M534BP80100S.AQ,MEBP,INF Outside Plant Infrast,233
185,612109.00.INF.M534BP80100S.AQ,MS1P,INF Outside Plant Infrast,185
186,612109.00.INF.M534BP80100S.AQ,MECP,INF Outside Plant Infrast,186
195,612109.00.INF.M534BP80100S.AQ,MMHP,INF Outside Plant Infrast,195
211,612109.00.INF.M534BP80100S.AQ,MMHP,INF Outside Plant Infrast,211
267,612109.00.INF.M534BP80100S.AQ,MMHP,INF Outside Plant Infrast,267
273,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,273
246,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,246
248,612109.00.INF.M534BP80100S.AQ,MS1P,INF Outside Plant Infrast,248
260,612109.00.INF.M534BP80100S.AQ,MMGP,INF Outside Plant Infrast,260
261,612109.00.INF.M534BP80100S.AQ,MDXP,INF Outside Plant Infrast,261
244,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,244
242,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,242
243,612109.00.INF.M534BP80100S.AQ,MPKP,INF Outside Plant Infrast,243
314,612109.00.INF.M534BP80100S.AQ,MCDP,INF Outside Plant Infrast,314
300,612109.00.INF.M534BP80100S.AQ,MMHP,INF Outside Plant Infrast,300
285,612109.00.INF.M534BP80100S.AQ,MENP,INF Outside Plant Infrast,285
283,612109.00.INF.M534BP80100S.AQ,MMHP,INF Outside Plant Infrast,283
284,612109.00.INF.M534BP80100S.AQ,MS1P,INF Outside Plant Infrast,284
321,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,321
316,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,316
358,612109.00.INF.M534BP80100S.AQ,MMGP,INF Outside Plant Infrast,358
337,612109.00.INF.M534BP80100S.AQ,MS1P,INF Outside Plant Infrast,337
343,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,343
383,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,383
372,612109.00.INF.M534BP80100S.AQ,MCIP,INF Outside Plant Infrast,372
374,612109.00.INF.M534BP80100S.AQ,MMGP,INF Outside Plant Infrast,374
379,612109.00.INF.M534BP80100S.AQ,MKKP,INF Outside Plant Infrast,379
381,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,381
384,612109.00.INF.M534BP80100S.AQ,MECP,INF Outside Plant Infrast,384
340,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,340
344,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,344
424,612109.00.INF.M534BP80100S.AQ,MMGP,INF Outside Plant Infrast,424
454,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,454
456,612109.00.INF.M534BP80100S.AQ,MOEP,INF Outside Plant Infrast,456
457,612109.00.INF.M534BP80100S.AQ,MOEP,INF Outside Plant Infrast,457
458,612109.00.INF.M534BP80100S.AQ,MEHP,INF Outside Plant Infrast,458
439,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,439
415,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,415
444,612109.00.INF.M534BP80100S.AQ,MOBP,INF Outside Plant Infrast,444
414,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,414
115,612109.00.INF.M534BP80100S.AQ,MCDP,INF Outside Plant Infrast,115
419,612109.00.INF.M534BP80100S.AQ,MUHP,INF Outside Plant Infrast,419
259,612109.00.INF.M534BP80100S.AQ,MMGP,INF Outside Plant Infrast,259
425,612109.00.INF.M534BP80100S.AQ,MEBP,INF Outside Plant Infrast,425
175,612109.00.INF.M534BP80100S.AQ,MEOP,INF Outside Plant Infrast,175
409,612109.00.INF.M534BP80100S.AQ,MIDP,INF Outside Plant Infrast,409
503,612109.00.INF.M534BP80100S.AQ,M9MP,INF Outside Plant Infrast,503
507,612109.00.INF.M534BP80100S.AQ,MMGP,INF Outside Plant Infrast,507
508,612109.00.INF.M534BP80100S.AQ,MEXP,INF Outside Plant Infrast,508
528,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,528
529,612109.00.INF.M534BP80100S.AQ,MCIP,INF Outside Plant Infrast,529
576,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,576
534,612109.00.INF.M534BP80100S.AQ,MCIP,INF Outside Plant Infrast,534
536,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,536
560,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,560
565,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,565
566,612109.00.INF.M534BP80100S.AQ,MS1P,INF Outside Plant Infrast,566
567,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,567
568,612109.00.INF.M534BP80100S.AQ,MCIP,INF Outside Plant Infrast,568
572,612109.00.INF.M534BP80100S.AQ,MOBP,INF Outside Plant Infrast,572
573,612109.00.INF.M534BP80100S.AQ,MS1P,INF Outside Plant Infrast,573
264,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,264
563,612109.00.INF.M534BP80100S.AQ,MKKP,INF Outside Plant Infrast,563
589,612109.00.INF.M534BP80100S.AQ,MMGP,INF Outside Plant Infrast,589
619,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,619
620,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,620
621,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,621
366,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,366
638,612109.00.INF.M534BP80100S.AQ,MECP,INF Outside Plant Infrast,638
640,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,640
600,612109.00.INF.M534BP80100S.AQ,MOEP,INF Outside Plant Infrast,600
608,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,608
570,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,570
581,612109.00.INF.M534BP80100S.AQ,MKKP,INF Outside Plant Infrast,581
631,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,631
632,612109.00.INF.M534BP80100S.AQ,MKKP,INF Outside Plant Infrast,632
634,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,634
636,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,636
643,612109.00.INF.M534BP80100S.AQ,MECP,INF Outside Plant Infrast,643
647,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,647
509,612109.00.INF.M534BP80100S.AQ,MCIP,INF Outside Plant Infrast,509
510,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,510
512,612109.00.INF.M534BP80100S.AQ,MMGP,INF Outside Plant Infrast,512
613,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,613
594,612109.00.INF.M534BP80100S.AQ,MKKP,INF Outside Plant Infrast,594
606,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,606
607,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,607
609,612109.00.INF.M534BP80100S.AQ,MECP,INF Outside Plant Infrast,609
586,612109.00.INF.M534BP80100S.AQ,MCIP,INF Outside Plant Infrast,586
590,612109.00.INF.M534BP80100S.AQ,MEHP,INF Outside Plant Infrast,590
592,612109.00.INF.M534BP80100S.AQ,MS1P,INF Outside Plant Infrast,592
595,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,595
597,612109.00.INF.M534BP80100S.AQ,MECP,INF Outside Plant Infrast,597
539,612109.00.INF.M534BP80100S.AQ,MCIP,INF Outside Plant Infrast,539
542,612109.00.INF.M534BP80100S.AQ,MCIP,INF Outside Plant Infrast,542
543,612109.00.INF.M534BP80100S.AQ,MCCP,INF Outside Plant Infrast,543
547,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,547
612,612109.00.INF.M534BP80100S.AQ,M9MP,INF Outside Plant Infrast,612
611,612109.00.INF.M534BP80100S.AQ,MMGP,INF Outside Plant Infrast,611
648,612109.00.INF.M534BP80100S.AQ,MECP,INF Outside Plant Infrast,648
618,612109.00.INF.M534BP80100S.AQ,MMHP,INF Outside Plant Infrast,618
501,612109.00.INF.M534BP80100S.AQ,MMGP,INF Outside Plant Infrast,501
499,612109.00.INF.M534BP80100S.AQ,MMHP,INF Outside Plant Infrast,499
496,612109.00.INF.M534BP80100S.AQ,MH6P,INF Outside Plant Infrast,496
484,612109.00.INF.M534BP80100S.AQ,MIDP,INF Outside Plant Infrast,484
487,612109.00.INF.M534BP80100S.AQ,MEMP,INF Outside Plant Infrast,487
488,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,488
489,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,489
493,612109.00.INF.M534BP80100S.AQ,MMGP,INF Outside Plant Infrast,493
494,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,494
495,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,495
497,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,497
498,612109.00.INF.M534BP80100S.AQ,MECP,INF Outside Plant Infrast,498
511,612109.00.INF.M534BP80100S.AQ,MODP,INF Outside Plant Infrast,511
623,612109.00.INF.M534BP80100S.AQ,MECP,INF Outside Plant Infrast,623
35,612109.00.INF.M534BP80100S.AQ,MEAP,INF Outside Plant Infrast,35
181,612109.00.INF.M534BP80300S.AQ,MCDP,INF Ancillary/Deployment,181
153,612109.00.INF.M534BP80300S.AQ,MCCP,INF Ancillary/Deployment,153
53,612109.00.INF.M534BP80300S.AQ,MMHP,INF Ancillary/Deployment,53
65,612109.00.INF.M534BP80300S.AQ,MCDP,INF Ancillary/Deployment,65
75,612109.00.INF.M534BP80300S.AQ,MMGP,INF Ancillary/Deployment,75
85,612109.00.INF.M534BP80300S.AQ,MMHP,INF Ancillary/Deployment,85
94,612109.00.INF.M534BP80300S.AQ,MMHP,INF Ancillary/Deployment,94
14,612109.00.INF.M534BP80300S.AQ,MMHP,INF Ancillary/Deployment,14
15,612109.00.INF.M534BP80300S.AQ,MICP,INF Ancillary/Deployment,15
103,612109.00.INF.M534BP80300S.AQ,MMGP,INF Ancillary/Deployment,103
23,612109.00.INF.M534BP80300S.AQ,MICP,INF Ancillary/Deployment,23
44,612109.00.INF.M534BP80300S.AQ,MLYP,INF Ancillary/Deployment,44
47,612109.00.INF.M534BP80300S.AQ,MLYP,INF Ancillary/Deployment,47
114,612109.00.INF.M534BP80300S.AQ,MCCP,INF Ancillary/Deployment,114
116,612109.00.INF.M534BP80300S.AQ,MMHP,INF Ancillary/Deployment,116
127,612109.00.INF.M534BP80300S.AQ,MLYP,INF Ancillary/Deployment,127
195,612109.00.INF.M534BP80300S.AQ,MMHP,INF Ancillary/Deployment,195
211,612109.00.INF.M534BP80300S.AQ,MMHP,INF Ancillary/Deployment,211
267,612109.00.INF.M534BP80300S.AQ,MMHP,INF Ancillary/Deployment,267
273,612109.00.INF.M534BP80300S.AQ,MCCP,INF Ancillary/Deployment,273
260,612109.00.INF.M534BP80300S.AQ,MMGP,INF Ancillary/Deployment,260
300,612109.00.INF.M534BP80300S.AQ,MMHP,INF Ancillary/Deployment,300
283,612109.00.INF.M534BP80300S.AQ,MMHP,INF Ancillary/Deployment,283
358,612109.00.INF.M534BP80300S.AQ,MMGP,INF Ancillary/Deployment,358
374,612109.00.INF.M534BP80300S.AQ,MMGP,INF Ancillary/Deployment,374
340,612109.00.INF.M534BP80300S.AQ,MCCP,INF Ancillary/Deployment,340
424,612109.00.INF.M534BP80300S.AQ,MMGP,INF Ancillary/Deployment,424
454,612109.00.INF.M534BP80300S.AQ,MCCP,INF Ancillary/Deployment,454
115,612109.00.INF.M534BP80300S.AQ,MCDP,INF Ancillary/Deployment,115
259,612109.00.INF.M534BP80300S.AQ,MMGP,INF Ancillary/Deployment,259
409,612109.00.INF.M534BP80300S.AQ,MIDP,INF Ancillary/Deployment,409
503,612109.00.INF.M534BP80300S.AQ,M9MP,INF Ancillary/Deployment,503
507,612109.00.INF.M534BP80300S.AQ,MMGP,INF Ancillary/Deployment,507
589,612109.00.INF.M534BP80300S.AQ,MMGP,INF Ancillary/Deployment,589
636,612109.00.INF.M534BP80300S.AQ,MCCP,INF Ancillary/Deployment,636
512,612109.00.INF.M534BP80300S.AQ,MMGP,INF Ancillary/Deployment,512
612,612109.00.INF.M534BP80300S.AQ,M9MP,INF Ancillary/Deployment,612
611,612109.00.INF.M534BP80300S.AQ,MMGP,INF Ancillary/Deployment,611
618,612109.00.INF.M534BP80300S.AQ,MMHP,INF Ancillary/Deployment,618
501,612109.00.INF.M534BP80300S.AQ,MMGP,INF Ancillary/Deployment,501
499,612109.00.INF.M534BP80300S.AQ,MMHP,INF Ancillary/Deployment,499
484,612109.00.INF.M534BP80300S.AQ,MIDP,INF Ancillary/Deployment,484
493,612109.00.INF.M534BP80300S.AQ,MMGP,INF Ancillary/Deployment,493
181,612109.00.ITC.M536BP80101S.AQ,MCDP,IT&C Proj Mgmt & Support,181
153,612109.00.ITC.M536BP80101S.AQ,MCCP,IT&C Proj Mgmt & Support,153
53,612109.00.ITC.M536BP80101S.AQ,MMHP,IT&C Proj Mgmt & Support,53
75,612109.00.ITC.M536BP80101S.AQ,MMGP,IT&C Proj Mgmt & Support,75
85,612109.00.ITC.M536BP80101S.AQ,MMHP,IT&C Proj Mgmt & Support,85
94,612109.00.ITC.M536BP80101S.AQ,MMHP,IT&C Proj Mgmt & Support,94
14,612109.00.ITC.M536BP80101S.AQ,MMHP,IT&C Proj Mgmt & Support,14
15,612109.00.ITC.M536BP80101S.AQ,MICP,IT&C Proj Mgmt & Support,15
103,612109.00.ITC.M536BP80101S.AQ,MMGP,IT&C Proj Mgmt & Support,103
23,612109.00.ITC.M536BP80101S.AQ,MICP,IT&C Proj Mgmt & Support,23
114,612109.00.ITC.M536BP80101S.AQ,MCCP,IT&C Proj Mgmt & Support,114
116,612109.00.ITC.M536BP80101S.AQ,MMHP,IT&C Proj Mgmt & Support,116
195,612109.00.ITC.M536BP80101S.AQ,MMHP,IT&C Proj Mgmt & Support,195
211,612109.00.ITC.M536BP80101S.AQ,MMHP,IT&C Proj Mgmt & Support,211
267,612109.00.ITC.M536BP80101S.AQ,MMHP,IT&C Proj Mgmt & Support,267
273,612109.00.ITC.M536BP80101S.AQ,MCCP,IT&C Proj Mgmt & Support,273
260,612109.00.ITC.M536BP80101S.AQ,MMGP,IT&C Proj Mgmt & Support,260
300,612109.00.ITC.M536BP80101S.AQ,MMHP,IT&C Proj Mgmt & Support,300
283,612109.00.ITC.M536BP80101S.AQ,MMHP,IT&C Proj Mgmt & Support,283
358,612109.00.ITC.M536BP80101S.AQ,MMGP,IT&C Proj Mgmt & Support,358
374,612109.00.ITC.M536BP80101S.AQ,MMGP,IT&C Proj Mgmt & Support,374
340,612109.00.ITC.M536BP80101S.AQ,MCCP,IT&C Proj Mgmt & Support,340
424,612109.00.ITC.M536BP80101S.AQ,MMGP,IT&C Proj Mgmt & Support,424
454,612109.00.ITC.M536BP80101S.AQ,MCCP,IT&C Proj Mgmt & Support,454
115,612109.00.ITC.M536BP80101S.AQ,MCDP,IT&C Proj Mgmt & Support,115
259,612109.00.ITC.M536BP80101S.AQ,MMGP,IT&C Proj Mgmt & Support,259
409,612109.00.ITC.M536BP80101S.AQ,MIDP,IT&C Proj Mgmt & Support,409
503,612109.00.ITC.M536BP80101S.AQ,M9MP,IT&C Proj Mgmt & Support,503
507,612109.00.ITC.M536BP80101S.AQ,MMGP,IT&C Proj Mgmt & Support,507
589,612109.00.ITC.M536BP80101S.AQ,MMGP,IT&C Proj Mgmt & Support,589
636,612109.00.ITC.M536BP80101S.AQ,MCCP,IT&C Proj Mgmt & Support,636
512,612109.00.ITC.M536BP80101S.AQ,MMGP,IT&C Proj Mgmt & Support,512
612,612109.00.ITC.M536BP80101S.AQ,M9MP,IT&C Proj Mgmt & Support,612
611,612109.00.ITC.M536BP80101S.AQ,MMGP,IT&C Proj Mgmt & Support,611
618,612109.00.ITC.M536BP80101S.AQ,MMHP,IT&C Proj Mgmt & Support,618
501,612109.00.ITC.M536BP80101S.AQ,MMGP,IT&C Proj Mgmt & Support,501
499,612109.00.ITC.M536BP80101S.AQ,MMHP,IT&C Proj Mgmt & Support,499
484,612109.00.ITC.M536BP80101S.AQ,MIDP,IT&C Proj Mgmt & Support,484
493,612109.00.ITC.M536BP80101S.AQ,MMGP,IT&C Proj Mgmt & Support,493
20,612109.00.ITC.M536BP80301S.AQ,MV9P,IT&C PRIM OPS FACIL CONST,20
181,612109.00.ITC.M536BP80302S.AQ,MCDP,IT&C Utilities/Infra,181
174,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,174
155,612109.00.ITC.M536BP80302S.AQ,MH6P,IT&C Utilities/Infra,155
157,612109.00.ITC.M536BP80302S.AQ,MEAP,IT&C Utilities/Infra,157
161,612109.00.ITC.M536BP80302S.AQ,MMGP,IT&C Utilities/Infra,161
153,612109.00.ITC.M536BP80302S.AQ,MCCP,IT&C Utilities/Infra,153
150,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,150
151,612109.00.ITC.M536BP80302S.AQ,MCDP,IT&C Utilities/Infra,151
140,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,140
53,612109.00.ITC.M536BP80302S.AQ,MMHP,IT&C Utilities/Infra,53
56,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,56
65,612109.00.ITC.M536BP80302S.AQ,MCDP,IT&C Utilities/Infra,65
73,612109.00.ITC.M536BP80302S.AQ,MOEP,IT&C Utilities/Infra,73
75,612109.00.ITC.M536BP80302S.AQ,MMGP,IT&C Utilities/Infra,75
81,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,81
82,612109.00.ITC.M536BP80302S.AQ,MKKP,IT&C Utilities/Infra,82
85,612109.00.ITC.M536BP80302S.AQ,MMHP,IT&C Utilities/Infra,85
90,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,90
94,612109.00.ITC.M536BP80302S.AQ,MMHP,IT&C Utilities/Infra,94
10,612109.00.ITC.M536BP80302S.AQ,MS1P,IT&C Utilities/Infra,10
14,612109.00.ITC.M536BP80302S.AQ,MMHP,IT&C Utilities/Infra,14
105,612109.00.ITC.M536BP80302S.AQ,MLYP,IT&C Utilities/Infra,105
103,612109.00.ITC.M536BP80302S.AQ,MMGP,IT&C Utilities/Infra,103
43,612109.00.ITC.M536BP80302S.AQ,MS1P,IT&C Utilities/Infra,43
47,612109.00.ITC.M536BP80302S.AQ,MLYP,IT&C Utilities/Infra,47
114,612109.00.ITC.M536BP80302S.AQ,MCCP,IT&C Utilities/Infra,114
116,612109.00.ITC.M536BP80302S.AQ,MMHP,IT&C Utilities/Infra,116
120,612109.00.ITC.M536BP80302S.AQ,MCCP,IT&C Utilities/Infra,120
125,612109.00.ITC.M536BP80302S.AQ,MPKP,IT&C Utilities/Infra,125
127,612109.00.ITC.M536BP80302S.AQ,MLYP,IT&C Utilities/Infra,127
128,612109.00.ITC.M536BP80302S.AQ,MCCP,IT&C Utilities/Infra,128
133,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,133
182,612109.00.ITC.M536BP80302S.AQ,MZEP,IT&C Utilities/Infra,182
233,612109.00.ITC.M536BP80302S.AQ,MEBP,IT&C Utilities/Infra,233
185,612109.00.ITC.M536BP80302S.AQ,MS1P,IT&C Utilities/Infra,185
186,612109.00.ITC.M536BP80302S.AQ,MECP,IT&C Utilities/Infra,186
195,612109.00.ITC.M536BP80302S.AQ,MMHP,IT&C Utilities/Infra,195
211,612109.00.ITC.M536BP80302S.AQ,MMHP,IT&C Utilities/Infra,211
267,612109.00.ITC.M536BP80302S.AQ,MMHP,IT&C Utilities/Infra,267
273,612109.00.ITC.M536BP80302S.AQ,MCCP,IT&C Utilities/Infra,273
246,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,246
248,612109.00.ITC.M536BP80302S.AQ,MS1P,IT&C Utilities/Infra,248
260,612109.00.ITC.M536BP80302S.AQ,MMGP,IT&C Utilities/Infra,260
261,612109.00.ITC.M536BP80302S.AQ,MDXP,IT&C Utilities/Infra,261
244,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,244
242,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,242
241,612109.00.ITC.M536BP80302S.AQ,MMHP,IT&C Utilities/Infra,241
243,612109.00.ITC.M536BP80302S.AQ,MPKP,IT&C Utilities/Infra,243
314,612109.00.ITC.M536BP80302S.AQ,MCDP,IT&C Utilities/Infra,314
300,612109.00.ITC.M536BP80302S.AQ,MMHP,IT&C Utilities/Infra,300
285,612109.00.ITC.M536BP80302S.AQ,MENP,IT&C Utilities/Infra,285
283,612109.00.ITC.M536BP80302S.AQ,MMHP,IT&C Utilities/Infra,283
284,612109.00.ITC.M536BP80302S.AQ,MS1P,IT&C Utilities/Infra,284
321,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,321
316,612109.00.ITC.M536BP80302S.AQ,MCCP,IT&C Utilities/Infra,316
358,612109.00.ITC.M536BP80302S.AQ,MMGP,IT&C Utilities/Infra,358
337,612109.00.ITC.M536BP80302S.AQ,MS1P,IT&C Utilities/Infra,337
343,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,343
383,612109.00.ITC.M536BP80302S.AQ,MCCP,IT&C Utilities/Infra,383
372,612109.00.ITC.M536BP80302S.AQ,MCIP,IT&C Utilities/Infra,372
374,612109.00.ITC.M536BP80302S.AQ,MMGP,IT&C Utilities/Infra,374
379,612109.00.ITC.M536BP80302S.AQ,MKKP,IT&C Utilities/Infra,379
381,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,381
384,612109.00.ITC.M536BP80302S.AQ,MECP,IT&C Utilities/Infra,384
386,612109.00.ITC.M536BP80302S.AQ,MMGP,IT&C Utilities/Infra,386
340,612109.00.ITC.M536BP80302S.AQ,MCCP,IT&C Utilities/Infra,340
344,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,344
325,612109.00.ITC.M536BP80302S.AQ,MMHP,IT&C Utilities/Infra,325
424,612109.00.ITC.M536BP80302S.AQ,MMGP,IT&C Utilities/Infra,424
454,612109.00.ITC.M536BP80302S.AQ,MCIP,IT&C Utilities/Infra,454
454,612109.00.ITC.M536BP80302S.AQ,MCCP,IT&C Utilities/Infra,454
456,612109.00.ITC.M536BP80302S.AQ,MOEP,IT&C Utilities/Infra,456
457,612109.00.ITC.M536BP80302S.AQ,MOEP,IT&C Utilities/Infra,457
458,612109.00.ITC.M536BP80302S.AQ,MEHP,IT&C Utilities/Infra,458
439,612109.00.ITC.M536BP80302S.AQ,MODP,IT&C Utilities/Infra,439
415,612109.00.ITC.M536BP80302S.AQ,MCCP,IT&C Utilities/Infra,415
444,612109.00.ITC.M536BP80302S.AQ,MOBP,IT&C Utilities/Infra,444
